player_id,install_date,attribution_channel,country,device_type,tutorial_completed,experiment_variant,player_segment,lifetime_value
P005550,2024-02-03,organic,IN,Android,True,variant_a,whale,285.2627798045407
P005551,2024-02-28,organic,US,Android,False,variant_a,non_payer,0.0
P005552,2024-02-10,unity_ads,BR,Android,True,variant_a,non_payer,0.0
P005553,2024-01-29,organic,UK,iOS,True,variant_b,dolphin,92.99694312171303
P005554,2024-01-09,unity_ads,JP,Android,True,control,minnow,10.95906522546057
P005555,2024-01-13,organic,DE,Android,False,variant_b,non_payer,0.0
P005556,2024-01-06,unity_ads,US,iOS,True,variant_b,non_payer,0.0
P005557,2024-01-06,facebook,IN,Android,True,variant_a,non_payer,0.0
P005558,2024-01-20,google,US,Android,True,,non_payer,0.0
P005559,2024-02-21,organic,US,Android,False,control,non_payer,0.0
P005560,2024-02-22,organic,JP,Android,False,,non_payer,0.0
P005561,2024-01-03,organic,US,iOS,False,variant_b,non_payer,0.0
P005562,2024-01-17,organic,US,iOS,False,variant_b,non_payer,0.0
P005563,2024-02-18,organic,CA,Android,True,variant_b,non_payer,0.0
P005564,2024-01-12,facebook,JP,Android,True,variant_b,non_payer,0.0
P005565,2024-02-17,facebook,US,iOS,True,variant_a,non_payer,0.0
P005566,2024-02-16,google,CA,Android,True,variant_b,minnow,14.41813301138933
P005567,2024-02-14,google,FR,Android,True,control,non_payer,0.0
P005568,2024-02-24,google,BR,Android,True,variant_a,non_payer,0.0
P005569,2024-01-01,facebook,IN,Android,True,,minnow,7.166469497095433
P005570,2024-01-17,facebook,JP,iOS,True,control,non_payer,0.0
P005571,2024-01-03,facebook,DE,Android,True,control,non_payer,0.0
P005572,2024-01-26,unity_ads,UK,iOS,True,variant_a,whale,903.2265084967197
P005573,2024-01-15,organic,US,Android,False,variant_a,non_payer,0.0
P005574,2024-02-05,organic,FR,iOS,True,variant_a,dolphin,85.32313660594062
P005575,2024-02-01,google,MX,Android,False,variant_a,dolphin,89.99528444078075
P005576,2024-02-01,organic,FR,Android,True,variant_b,minnow,1.5481582535722986
P005577,2024-01-04,unity_ads,US,Android,True,variant_a,non_payer,0.0
P005578,2024-01-18,unity_ads,CA,Android,True,variant_a,non_payer,0.0
P005579,2024-02-18,organic,AU,iOS,True,,minnow,10.135219195054615
P005580,2024-01-19,organic,DE,Android,False,,non_payer,0.0
P005581,2024-02-12,facebook,FR,iOS,True,variant_b,non_payer,0.0
P005582,2024-02-21,google,AU,iOS,False,control,non_payer,0.0
P005583,2024-02-04,organic,US,Android,True,variant_a,minnow,8.932805194196447
P005584,2024-02-09,google,IN,Android,True,variant_b,non_payer,0.0
P005585,2024-01-14,facebook,DE,Android,True,variant_a,dolphin,63.617260646329726
P005586,2024-02-27,organic,US,Android,True,,non_payer,0.0
P005587,2024-02-02,organic,UK,Android,True,variant_a,non_payer,0.0
P005588,2024-01-14,google,IN,Android,True,variant_b,non_payer,0.0
P005589,2024-02-03,organic,BR,Android,False,control,non_payer,0.0
P005590,2024-02-24,unity_ads,UK,Android,True,variant_a,dolphin,60.350717309997876
P005591,2024-01-04,facebook,US,Android,True,variant_b,non_payer,0.0
P005592,2024-01-24,facebook,US,Android,False,variant_b,non_payer,0.0
P005593,2024-02-28,unity_ads,US,Android,True,variant_b,minnow,12.143671618228716
P005594,2024-01-29,unity_ads,AU,iOS,True,control,non_payer,0.0
P005595,2024-01-19,facebook,AU,Android,True,variant_b,non_payer,0.0
P005596,2024-01-06,organic,DE,Android,False,variant_a,dolphin,97.44455412082674
P005597,2024-02-26,google,FR,iOS,True,control,non_payer,0.0
P005598,2024-02-02,facebook,US,iOS,True,variant_a,non_payer,0.0
P005599,2024-02-18,organic,US,Android,False,variant_b,minnow,12.60486365577534
P005600,2024-02-09,tiktok,UK,iOS,False,variant_a,non_payer,0.0
P005601,2024-01-19,organic,US,Android,True,variant_b,non_payer,0.0
P005602,2024-02-22,organic,US,iOS,False,variant_a,non_payer,0.0
P005603,2024-01-01,organic,DE,iOS,True,variant_a,non_payer,0.0
P005604,2024-01-05,google,JP,Android,True,control,non_payer,0.0
P005605,2024-01-27,google,FR,iOS,True,variant_a,non_payer,0.0
P005606,2024-01-16,organic,JP,Android,True,control,non_payer,0.0
P005607,2024-01-06,organic,DE,Android,True,control,non_payer,0.0
P005608,2024-02-09,organic,FR,Android,True,control,non_payer,0.0
P005609,2024-01-13,google,US,Android,True,control,whale,896.3162988164459
P005610,2024-02-17,organic,MX,iOS,False,control,non_payer,0.0
P005611,2024-02-04,tiktok,US,iOS,True,variant_a,minnow,7.774637873347973
P005612,2024-01-19,organic,US,iOS,True,control,non_payer,0.0
P005613,2024-01-12,apple_search,US,iOS,True,control,non_payer,0.0
P005614,2024-01-16,organic,MX,Android,True,,minnow,10.668529783833318
P005615,2024-02-28,google,MX,iOS,False,variant_a,non_payer,0.0
P005616,2024-02-12,organic,JP,Android,True,variant_a,minnow,6.817900656088171
P005617,2024-01-10,organic,AU,iOS,True,control,non_payer,0.0
P005618,2024-01-25,unity_ads,CA,Android,False,variant_a,non_payer,0.0
P005619,2024-01-20,unity_ads,MX,iOS,True,variant_a,non_payer,0.0
P005620,2024-01-31,facebook,DE,iOS,True,variant_a,non_payer,0.0
P005621,2024-01-04,google,IN,Android,True,variant_a,non_payer,0.0
P005622,2024-02-13,facebook,UK,Android,True,variant_b,non_payer,0.0
P005623,2024-01-23,unity_ads,UK,Android,True,,non_payer,0.0
P005624,2024-01-02,organic,JP,Android,True,variant_b,non_payer,0.0
P005625,2024-02-25,facebook,US,Android,True,control,minnow,6.04400602132827
P005626,2024-01-22,facebook,IN,Android,False,variant_b,non_payer,0.0
P005627,2024-02-20,facebook,CA,iOS,True,control,minnow,13.533939580444615
P005628,2024-02-26,unity_ads,IN,iOS,True,variant_b,dolphin,92.41690060568547
P005629,2024-02-06,organic,UK,Android,True,variant_a,non_payer,0.0
P005630,2024-01-08,organic,FR,iOS,True,variant_a,non_payer,0.0
P005631,2024-01-07,facebook,CA,iOS,True,variant_a,minnow,10.551082692084167
P005632,2024-01-14,google,AU,iOS,False,variant_b,minnow,12.729790654439098
P005633,2024-02-25,organic,CA,iOS,True,variant_b,minnow,6.045092289051836
P005634,2024-02-24,facebook,MX,Android,True,control,non_payer,0.0
P005635,2024-01-03,tiktok,DE,iOS,True,variant_b,non_payer,0.0
P005636,2024-02-19,organic,US,iOS,True,variant_b,minnow,7.072648818499522
P005637,2024-01-16,google,BR,iOS,False,control,non_payer,0.0
P005638,2024-02-24,google,US,Android,False,variant_a,minnow,12.494228088453125
P005639,2024-01-19,facebook,UK,Android,True,variant_b,minnow,6.572703923788785
P005640,2024-02-20,tiktok,US,iOS,False,variant_a,non_payer,0.0
P005641,2024-01-18,google,BR,Android,True,variant_b,non_payer,0.0
P005642,2024-02-21,facebook,US,iOS,True,variant_a,minnow,1.5595466689284534
P005643,2024-01-16,facebook,US,Android,False,,non_payer,0.0
P005644,2024-01-08,google,IN,Android,True,,minnow,5.946176888092342
P005645,2024-02-29,facebook,JP,Android,True,control,non_payer,0.0
P005646,2024-02-02,unity_ads,US,iOS,True,variant_a,minnow,6.575224258054935
P005647,2024-02-18,facebook,JP,iOS,True,variant_a,non_payer,0.0
P005648,2024-01-12,organic,IN,iOS,True,control,minnow,3.1649068047535813
P005649,2024-02-22,organic,US,iOS,False,variant_a,non_payer,0.0
P005650,2024-01-11,organic,JP,iOS,True,variant_b,non_payer,0.0
P005651,2024-01-05,organic,CA,iOS,True,variant_b,minnow,5.817739989166726
P005652,2024-01-27,unity_ads,DE,iOS,True,variant_b,non_payer,0.0
P005653,2024-01-12,google,CA,Android,True,control,non_payer,0.0
P005654,2024-01-17,google,DE,iOS,False,variant_b,non_payer,0.0
P005655,2024-01-06,google,US,Android,False,variant_a,non_payer,0.0
P005656,2024-02-02,unity_ads,JP,Android,False,control,non_payer,0.0
P005657,2024-01-05,facebook,US,Android,True,variant_a,non_payer,0.0
P005658,2024-02-26,unity_ads,CA,Android,False,variant_b,non_payer,0.0
P005659,2024-01-28,facebook,US,Android,True,variant_a,non_payer,0.0
P005660,2024-01-14,tiktok,JP,Android,True,,dolphin,94.75376120001071
P005661,2024-01-05,google,UK,iOS,False,variant_b,dolphin,88.68264831212907
P005662,2024-02-23,organic,CA,Android,True,variant_a,non_payer,0.0
P005663,2024-02-25,facebook,UK,Android,True,control,non_payer,0.0
P005664,2024-02-28,facebook,JP,iOS,False,control,non_payer,0.0
P005665,2024-02-02,organic,CA,iOS,False,variant_b,minnow,7.2429354540630655
P005666,2024-02-19,facebook,JP,Android,True,variant_a,minnow,10.938453978456055
P005667,2024-02-17,organic,US,Android,False,variant_a,non_payer,0.0
P005668,2024-02-10,organic,US,Android,False,variant_a,minnow,3.1258994666263953
P005669,2024-01-19,tiktok,AU,iOS,False,variant_b,non_payer,0.0
P005670,2024-01-22,google,IN,Android,True,variant_a,non_payer,0.0
P005671,2024-01-05,unity_ads,US,iOS,True,variant_a,minnow,11.535712030392046
P005672,2024-02-28,google,US,Android,False,variant_b,non_payer,0.0
P005673,2024-01-02,facebook,US,iOS,True,control,non_payer,0.0
P005674,2024-01-30,facebook,DE,Android,True,,non_payer,0.0
P005675,2024-02-16,google,UK,iOS,True,variant_b,non_payer,0.0
P005676,2024-02-08,tiktok,JP,iOS,True,control,non_payer,0.0
P005677,2024-01-04,organic,US,iOS,False,variant_b,non_payer,0.0
P005678,2024-02-02,unity_ads,US,iOS,True,,dolphin,58.06278159715279
P005679,2024-01-13,tiktok,UK,Android,True,variant_b,non_payer,0.0
P005680,2024-01-20,google,AU,iOS,False,variant_a,non_payer,0.0
P005681,2024-02-23,tiktok,DE,iOS,True,,non_payer,0.0
P005682,2024-01-07,facebook,US,iOS,True,control,non_payer,0.0
P005683,2024-01-15,tiktok,IN,Android,True,variant_a,non_payer,0.0
P005684,2024-01-23,google,UK,iOS,True,control,non_payer,0.0
P005685,2024-01-14,organic,FR,iOS,False,variant_a,non_payer,0.0
P005686,2024-01-23,tiktok,CA,Android,True,,minnow,11.115954968432586
P005687,2024-01-19,facebook,US,Android,True,variant_b,dolphin,71.52186039545526
P005688,2024-02-23,facebook,JP,Android,False,variant_b,non_payer,0.0
P005689,2024-01-29,facebook,JP,Android,True,variant_a,non_payer,0.0
P005690,2024-02-25,organic,UK,iOS,True,,non_payer,0.0
P005691,2024-01-20,facebook,AU,Android,True,variant_a,non_payer,0.0
P005692,2024-01-29,unity_ads,US,Android,False,control,non_payer,0.0
P005693,2024-01-24,organic,DE,Android,True,variant_b,non_payer,0.0
P005694,2024-01-18,organic,UK,iOS,True,variant_a,non_payer,0.0
P005695,2024-01-10,organic,JP,Android,True,control,minnow,4.258704511293326
P005696,2024-02-10,facebook,US,iOS,True,,non_payer,0.0
P005697,2024-02-26,google,US,Android,False,variant_b,non_payer,0.0
P005698,2024-01-08,google,US,iOS,True,,non_payer,0.0
P005699,2024-01-26,tiktok,US,iOS,False,variant_a,non_payer,0.0
P005700,2024-01-29,google,CA,Android,True,control,dolphin,86.7753257377675
P005701,2024-01-10,organic,US,iOS,False,control,minnow,9.010472729235092
P005702,2024-01-17,tiktok,JP,Android,False,,minnow,11.978763775192524
P005703,2024-01-02,google,US,Android,True,control,minnow,2.3158088372804313
P005704,2024-01-06,facebook,FR,Android,True,variant_b,non_payer,0.0
P005705,2024-02-27,google,AU,iOS,False,control,non_payer,0.0
P005706,2024-01-05,tiktok,MX,Android,False,variant_b,dolphin,69.22802714524109
P005707,2024-01-28,google,MX,Android,True,control,non_payer,0.0
P005708,2024-02-10,facebook,BR,iOS,True,control,non_payer,0.0
P005709,2024-01-05,google,FR,Android,False,variant_b,minnow,5.086376273294213
P005710,2024-01-18,organic,UK,iOS,True,variant_a,dolphin,88.87162940561649
P005711,2024-01-26,facebook,FR,iOS,True,variant_a,non_payer,0.0
P005712,2024-01-20,facebook,IN,Android,False,variant_b,non_payer,0.0
P005713,2024-02-10,organic,US,Android,False,variant_b,non_payer,0.0
P005714,2024-02-18,organic,CA,iOS,False,variant_a,non_payer,0.0
P005715,2024-01-27,organic,US,iOS,True,variant_b,non_payer,0.0
P005716,2024-02-18,google,AU,Android,False,,non_payer,0.0
P005717,2024-01-12,unity_ads,CA,iOS,True,variant_b,non_payer,0.0
P005718,2024-01-07,apple_search,AU,iOS,True,variant_b,minnow,14.293083525784349
P005719,2024-02-28,organic,AU,Android,True,variant_b,minnow,1.7815868985346521
P005720,2024-01-03,facebook,MX,iOS,False,variant_b,whale,779.4263171679378
P005721,2024-01-10,tiktok,AU,Android,True,variant_a,dolphin,28.238225302483755
P005722,2024-02-03,organic,JP,iOS,False,,minnow,13.005103129433772
P005723,2024-01-25,google,UK,Android,False,control,non_payer,0.0
P005724,2024-02-04,google,UK,iOS,True,,minnow,2.743340650614176
P005725,2024-01-16,organic,CA,Android,False,control,minnow,3.7300962156892292
P005726,2024-01-02,unity_ads,US,iOS,False,variant_a,non_payer,0.0
P005727,2024-02-29,unity_ads,UK,Android,True,variant_b,non_payer,0.0
P005728,2024-01-24,organic,AU,Android,True,control,dolphin,40.129612976323955
P005729,2024-01-10,organic,AU,Android,True,control,non_payer,0.0
P005730,2024-02-07,organic,DE,iOS,True,variant_b,non_payer,0.0
P005731,2024-01-22,organic,UK,Android,False,variant_b,non_payer,0.0
P005732,2024-01-26,facebook,UK,iOS,True,control,non_payer,0.0
P005733,2024-02-12,facebook,AU,Android,False,variant_a,whale,782.2661492475321
P005734,2024-02-24,organic,US,iOS,False,variant_a,non_payer,0.0
P005735,2024-02-08,tiktok,US,iOS,True,control,minnow,5.095482384816615
P005736,2024-01-27,facebook,US,iOS,True,variant_a,non_payer,0.0
P005737,2024-01-29,organic,US,Android,True,control,minnow,9.345188031875866
P005738,2024-02-16,organic,US,Android,True,variant_a,non_payer,0.0
P005739,2024-02-07,facebook,US,iOS,True,variant_b,non_payer,0.0
P005740,2024-01-20,facebook,US,Android,True,variant_b,non_payer,0.0
P005741,2024-01-27,organic,DE,Android,True,variant_a,non_payer,0.0
P005742,2024-02-10,organic,US,Android,True,control,non_payer,0.0
P005743,2024-02-23,unity_ads,UK,Android,False,variant_b,minnow,9.00719734058678
P005744,2024-01-20,apple_search,IN,Android,True,variant_b,non_payer,0.0
P005745,2024-02-13,organic,JP,Android,True,variant_a,non_payer,0.0
P005746,2024-01-19,facebook,UK,iOS,True,variant_a,non_payer,0.0
P005747,2024-01-20,google,IN,Android,True,,minnow,6.63166267501902
P005748,2024-02-04,google,UK,iOS,True,variant_b,non_payer,0.0
P005749,2024-02-16,facebook,US,Android,True,variant_b,dolphin,63.15916516996906
P005750,2024-01-02,tiktok,MX,Android,True,variant_b,non_payer,0.0
P005751,2024-01-30,facebook,BR,iOS,True,control,non_payer,0.0
P005752,2024-02-22,facebook,CA,iOS,True,control,non_payer,0.0
P005753,2024-02-03,google,DE,iOS,True,variant_b,non_payer,0.0
P005754,2024-01-22,tiktok,DE,iOS,True,variant_a,non_payer,0.0
P005755,2024-01-03,google,US,Android,True,variant_a,non_payer,0.0
P005756,2024-01-06,organic,US,Android,True,control,non_payer,0.0
P005757,2024-01-15,organic,CA,iOS,True,variant_b,non_payer,0.0
P005758,2024-01-27,facebook,IN,Android,False,variant_b,non_payer,0.0
P005759,2024-01-10,organic,US,iOS,False,variant_a,non_payer,0.0
P005760,2024-01-09,google,JP,Android,False,variant_b,non_payer,0.0
P005761,2024-02-02,unity_ads,US,iOS,True,control,non_payer,0.0
P005762,2024-02-01,google,CA,Android,True,variant_a,non_payer,0.0
P005763,2024-02-17,apple_search,DE,iOS,True,variant_a,non_payer,0.0
P005764,2024-01-06,organic,DE,iOS,False,variant_b,non_payer,0.0
P005765,2024-02-10,unity_ads,US,Android,False,variant_a,non_payer,0.0
P005766,2024-02-28,google,UK,Android,True,variant_a,minnow,2.6546853926642235
P005767,2024-02-05,facebook,AU,Android,True,control,non_payer,0.0
P005768,2024-02-28,google,US,Android,True,control,non_payer,0.0
P005769,2024-02-29,organic,US,Android,True,,non_payer,0.0
P005770,2024-01-02,google,DE,Android,False,control,non_payer,0.0
P005771,2024-01-29,facebook,CA,Android,True,control,non_payer,0.0
P005772,2024-01-04,organic,US,Android,True,variant_a,non_payer,0.0
P005773,2024-01-01,google,CA,Android,False,variant_a,non_payer,0.0
P005774,2024-01-19,google,IN,iOS,True,variant_a,dolphin,90.09394013831036
P005775,2024-01-26,organic,US,Android,True,variant_a,non_payer,0.0
P005776,2024-01-25,organic,DE,Android,True,control,non_payer,0.0
P005777,2024-01-10,facebook,US,Android,True,control,minnow,3.8990729560481494
P005778,2024-02-22,facebook,US,iOS,True,control,non_payer,0.0
P005779,2024-01-15,unity_ads,US,Android,True,variant_a,non_payer,0.0
P005780,2024-02-28,tiktok,UK,iOS,True,variant_b,minnow,13.323172719390278
P005781,2024-01-22,facebook,JP,Android,True,control,non_payer,0.0
P005782,2024-02-20,google,US,Android,True,variant_b,non_payer,0.0
P005783,2024-02-17,facebook,AU,iOS,False,variant_b,non_payer,0.0
P005784,2024-01-21,google,UK,Android,True,control,non_payer,0.0
P005785,2024-02-28,organic,US,Android,True,variant_b,minnow,8.26232415236988
P005786,2024-02-25,facebook,CA,Android,True,variant_b,dolphin,69.11487342408314
P005787,2024-01-22,google,JP,iOS,True,variant_b,non_payer,0.0
P005788,2024-02-05,organic,JP,Android,True,variant_b,non_payer,0.0
P005789,2024-02-03,google,JP,Android,False,variant_a,non_payer,0.0
P005790,2024-01-30,unity_ads,UK,Android,True,control,non_payer,0.0
P005791,2024-01-25,facebook,JP,iOS,True,variant_a,non_payer,0.0
P005792,2024-02-14,facebook,US,iOS,True,control,whale,405.83762256719467
P005793,2024-01-28,unity_ads,FR,Android,False,variant_a,non_payer,0.0
P005794,2024-01-01,google,IN,iOS,False,variant_b,minnow,4.112612482829902
P005795,2024-02-18,organic,US,Android,True,variant_a,non_payer,0.0
P005796,2024-02-14,organic,UK,iOS,True,variant_a,non_payer,0.0
P005797,2024-01-04,google,DE,Android,True,control,non_payer,0.0
P005798,2024-01-07,facebook,FR,Android,False,control,minnow,7.869841551023749
P005799,2024-02-18,organic,US,Android,True,control,minnow,4.743031503608131
P005800,2024-01-09,organic,MX,iOS,True,variant_b,non_payer,0.0
P005801,2024-02-05,unity_ads,AU,Android,True,,non_payer,0.0
P005802,2024-01-19,google,US,Android,True,variant_a,non_payer,0.0
P005803,2024-01-01,apple_search,US,Android,True,control,non_payer,0.0
P005804,2024-01-10,google,JP,iOS,True,variant_b,minnow,6.923946446850548
P005805,2024-02-05,tiktok,US,Android,False,variant_b,non_payer,0.0
P005806,2024-01-09,organic,US,Android,True,,minnow,7.163079234553645
P005807,2024-02-14,google,AU,iOS,True,variant_b,non_payer,0.0
P005808,2024-02-15,organic,AU,Android,True,variant_a,non_payer,0.0
P005809,2024-02-11,google,DE,iOS,True,variant_b,non_payer,0.0
P005810,2024-02-01,facebook,UK,Android,True,control,non_payer,0.0
P005811,2024-02-01,organic,JP,Android,False,variant_b,non_payer,0.0
P005812,2024-01-06,unity_ads,MX,iOS,True,variant_b,non_payer,0.0
P005813,2024-02-17,unity_ads,US,iOS,False,variant_b,non_payer,0.0
P005814,2024-02-07,organic,FR,Android,True,variant_a,minnow,4.79284254483794
P005815,2024-01-17,google,IN,iOS,True,variant_b,non_payer,0.0
P005816,2024-01-10,facebook,DE,Android,True,variant_b,non_payer,0.0
P005817,2024-02-19,facebook,DE,iOS,False,control,non_payer,0.0
P005818,2024-01-27,unity_ads,US,Android,True,variant_b,non_payer,0.0
P005819,2024-02-23,organic,CA,iOS,True,variant_b,minnow,5.084219773297148
P005820,2024-02-19,tiktok,AU,iOS,True,variant_b,non_payer,0.0
P005821,2024-02-04,organic,FR,iOS,True,variant_a,minnow,14.620731746942395
P005822,2024-02-21,google,MX,Android,True,,non_payer,0.0
P005823,2024-02-28,google,US,Android,True,variant_a,non_payer,0.0
P005824,2024-01-21,organic,US,iOS,True,variant_b,non_payer,0.0
P005825,2024-01-25,organic,US,Android,True,,non_payer,0.0
P005826,2024-01-28,unity_ads,FR,Android,True,,non_payer,0.0
P005827,2024-02-16,google,US,iOS,False,variant_b,non_payer,0.0
P005828,2024-01-15,organic,AU,Android,True,control,whale,669.964199634733
P005829,2024-01-04,facebook,UK,Android,True,,non_payer,0.0
P005830,2024-01-29,organic,CA,iOS,False,,non_payer,0.0
P005831,2024-02-28,organic,US,iOS,True,control,non_payer,0.0
P005832,2024-01-09,facebook,BR,Android,True,variant_a,non_payer,0.0
P005833,2024-01-27,organic,AU,Android,True,variant_a,non_payer,0.0
P005834,2024-01-26,unity_ads,IN,iOS,True,control,non_payer,0.0
P005835,2024-01-19,google,AU,Android,True,control,non_payer,0.0
